Index,RMS,dBFS,8Hz,12.5Hz,16Hz,20Hz,25Hz,31.5Hz,40Hz,50Hz,63Hz,80Hz,100Hz,125Hz,160Hz,200Hz,250Hz,315Hz,400Hz,500Hz,630Hz,800Hz,1000Hz,1250Hz,1600Hz,2000Hz,2500Hz,3150Hz,4000Hz,5000Hz,6300Hz,8000Hz,10000Hz,12500Hz,16000Hz,20000Hz
22.0,1609.0,-26.177877817213762,4.679736699192934,4.717786201309656,4.717786201309656,4.717786201309656,4.62400454426233,4.62400454426233,4.620848320188971,4.807457843106577,4.968473078400122,5.383381697926076,6.231513252475856,5.592190569828611,5.7019152666353,6.045030267295739,5.989946688842635,5.558592826784639,5.037957332713281,4.886620833796693,4.818474467695979,4.746870436219066,4.481383840146015,4.396207362951649,4.243477128082715,4.185840490777442,4.045812103557952,3.9200611375287293,3.8302059748362294,3.7380673657276335,3.6525522637280172,3.560779884834802,3.474961165900741,3.3959170493644133,3.357710407897265,3.266957579193338
23.0,3590.0,-19.207109727627973,5.033970300785595,5.1023855656483175,5.1023855656483175,5.1023855656483175,5.110853627103357,5.110853627103357,5.193639906474489,5.172330324133108,5.37320234660413,5.658163891235896,6.125155771009335,6.1284016555424765,5.539658841001143,6.407153646653549,6.0720447224843435,5.373517979430364,5.056965428834714,4.860195018329989,4.891977788243189,3.721094234287118,4.870529573998127,4.081046615430064,4.425680988253765,3.9859816542546023,3.9436009018848255,3.807220139337318,3.788921657244484,3.7571319708152213,3.478339445255073,3.4263033252835804,3.3422410524279806,3.263917423021156,3.1791954866837853,3.169138250846317
24.0,400.0,-38.267798872635105,4.036828433377113,3.9687014953827098,3.9687014953827098,3.9687014953827098,4.646767372976285,4.646767372976285,4.698383747777704,5.013050578859622,5.016787168643694,5.350327921214836,5.835125353981769,4.766223482769116,4.103750593076898,5.07643771866996,5.147872652949118,4.518146572712516,4.705990705466258,4.486026596631812,4.231744584698738,4.464154788725414,4.451546519533603,3.7958616014525752,3.9105002831335853,3.748343168210852,3.7190900770616833,3.5724505118349406,3.4631418702581094,3.3972356365996315,3.4027890397234324,3.251526431912324,3.161171181358968,3.078657207206633,3.036264913324367,2.901830676404036
25.0,693.0,-33.49433400695822,4.108158951256403,4.220681073344683,4.220681073344683,4.220681073344683,4.620506422685169,4.620506422685169,4.512918322315862,4.549998994591039,4.317246138773894,4.469272830565764,5.402721725204896,4.941431534316654,3.6243042268261574,4.881615388402931,4.682995875774345,3.590723173319143,3.6873870581526735,3.139620095600527,3.651169839724122,3.6588650729980796,3.78898671814348,3.6637664265241217,2.969359907981347,3.534445846655942,3.907647277412218,3.5747214240858,4.106665085017276,3.695147173549541,2.851735029172743,2.766504750393967,2.6716166993473656,2.6654059832860395,2.8662347963486434,3.1053428162614587
26.0,1092.0,-29.544545931819982,3.8620120512502165,3.777251458763522,3.777251458763522,3.777251458763522,4.29522104242766,4.29522104242766,4.355331605803138,4.554266680363119,4.539215551709696,4.205760167618132,5.099147894412654,4.486827524693066,4.116690758015073,4.4130643509474075,4.076624186689556,3.370962349849913,3.8011263762923013,3.4458077993436627,3.7351397803947424,2.907034272702101,3.6843736109827487,3.816095880354875,3.790242229221416,3.2349431126041517,4.0337220405905505,3.8849029988801664,4.397424098168094,4.042988687612226,3.4688752718302664,3.2574901517670147,2.866881642473249,2.7275088570703767,2.9423597721001395,3.3310642128988674
27.0,1278.0,-28.178381622746727,4.768741668501527,4.742960397377759,4.742960397377759,4.742960397377759,4.815419855523345,4.815419855523345,4.884940581551908,5.055024604709527,4.867240264557321,5.3377482421135705,5.821097270562936,5.834470059294824,5.426810833750991,5.801757530995907,5.683643050324311,5.42740136158277,5.271191371766647,4.753800415229526,4.648022719232506,4.8591143515691435,4.586014217075746,4.0305950936442265,4.122864310045453,3.95304253632431,3.7784619174055822,3.342604903324109,4.3396439814812435,3.9834937674573365,3.338683035258099,2.1060528946795825,2.324255205159182,1.4156565911158028,2.061131377783182,3.19553734114035
28.0,3301.0,-19.93608821258813,4.940755480342746,5.066251169790294,5.066251169790294,5.066251169790294,5.1709922124935135,5.1709922124935135,5.22998671066598,5.023321120750674,5.065015200813785,5.213717221314081,6.436943677848481,5.50885674881009,5.657305112942134,6.153050640786332,5.577024456809606,5.579738141605172,5.569239890739692,5.033750323023494,4.983194795356359,4.778734761862191,5.0028103848043015,4.320406441672322,4.402853613826988,4.045749974775984,4.116789531585456,3.7992604038627475,3.6572723529141173,3.4777332991746546,3.442119285534009,3.34867083845896,3.26961901216734,3.183532514062317,3.113703794645223,3.0953512606835685
29.0,3352.0,-19.802918500029577,4.476744702972677,5.157613670320157,5.157613670320157,5.157613670320157,5.034577183977424,5.034577183977424,5.078945791820189,5.34490681065695,5.308513402488858,5.9512726613109965,6.420161954480377,5.702588009538197,5.450889568369521,6.001561218977481,6.057851280611593,6.007759396274503,5.1876464614453415,5.008101728279496,4.699504670253831,4.929335142286372,4.6530798906362145,4.648990254977319,4.196004430692636,3.6712251831680662,3.8339288886830643,3.6088617644473295,3.4172596091026537,3.3261087170906687,3.3044700991228004,3.216141745396833,3.1194253164398087,3.0389560653597707,2.9595985385224757,2.871996278452354
30.0,3157.0,-20.323507061350007,4.935426646837679,4.943313507634878,4.943313507634878,4.943313507634878,5.142255330279025,5.142255330279025,5.091257056573977,5.260105259408274,5.44860889180408,5.997603002894617,6.439777195952671,5.868458626516632,5.969368397320407,6.210240292614655,5.524295403151757,5.4547805894545,4.681778550276765,4.792221052997385,4.7886410331107045,4.692294234908858,4.735950198385742,4.057015180169989,3.6498242240273773,3.7776349281639487,3.594385171213158,3.4970139489581036,3.4171262880555378,3.3234899005776795,3.1551707732796426,3.0806438676174084,2.99474866793733,2.9119477946024888,2.8274801997477517,2.874667726195739
31.0,2205.0,-23.440826823117206,2.800717078282385,4.183210742928811,4.183210742928811,4.183210742928811,4.529346168138742,4.529346168138742,4.958078962392173,4.910831064320922,4.958644699667441,6.1546337216792075,6.119580167062301,5.670821975744237,6.11424178648108,6.186383054894556,5.34339345932054,4.610448579558024,4.7210849788352425,4.526735358749876,4.330732444425406,3.6987201674500008,3.6753416563243344,3.9536417759422076,3.927743118396769,3.778271010688387,3.619593193718959,3.516925521458324,3.389947355304146,3.2674669060677437,3.1818877859895354,3.078374998996098,2.9983239694778554,2.9174422533828013,2.8434207072324313,2.83086639200951
32.0,281.0,-41.33487230109275,4.641136856018871,4.700727724095118,4.700727724095118,4.700727724095118,4.805286975786546,4.805286975786546,4.709897185133138,4.7659916332623595,4.797149864862001,4.903242760801275,5.165921899979941,4.841240201800584,5.056910401435242,4.871578664154028,4.589506728673648,4.398174476820639,4.088874461229541,4.0108679377357355,3.961793814499155,3.8245101987981696,3.826478503866481,3.6018060967210457,3.0677717398392224,2.6116901840070343,2.9760592980410605,2.914752047935251,2.7271581688665907,2.5201405209574688,2.428365988157664,2.2823337881245105,2.215045310105837,2.1290352390143066,2.059752982739115,2.057134575650053
33.0,179.0,-45.251938079596485,4.021147935720995,4.34459459503233,4.34459459503233,4.34459459503233,4.469993528712347,4.469993528712347,3.960714143899271,4.36380538189916,4.616742573723478,5.308842723942852,4.618764480455371,4.563316856814575,4.275878365343646,3.7713139941383504,4.456074417169605,3.711564856564156,3.599250090441876,3.3187882700746028,3.646782320279124,3.4774733970774934,3.5779481823235546,3.5088450809454126,2.9712204657928303,2.969966594781431,2.95711414898895,2.4879993796578006,2.5552021458755516,2.271099868509038,2.278751610300818,2.312693735415721,2.305986226196805,2.160997821228225,2.0344714203066285,1.995868078124449
34.0,1706.0,-25.669418162564273,4.839037873388306,4.86890386761511,4.86890386761511,4.86890386761511,4.745452179352952,4.745452179352952,5.277876304552245,5.271771306686647,5.487476946480733,6.045723830838939,6.390077526323501,5.390513438530718,5.370213806587349,5.8410976951063285,5.289126428532032,5.511427610372672,5.276238853237383,5.153915238586622,4.918501703240005,4.864389587770859,4.876798764516356,4.527801915269484,4.459647411763426,4.288530842445688,4.252570930108825,4.1214599909184635,4.0499821080448815,3.9540262827858355,3.8417197490425616,3.744219036547448,3.677063008924345,3.5943189702308604,3.5218568315657097,3.465976462737726
35.0,2564.0,-22.130638282258758,4.845147670833339,4.972365020909781,4.972365020909781,4.972365020909781,5.016932658058861,5.016932658058861,5.183216744797042,5.307506707174844,5.4431549760267135,6.16212898060223,6.098764868356618,5.654453294011446,5.928445619033414,6.138644866738105,5.97072534062066,5.416126610369945,4.95339582009221,4.925253467001422,4.75700567649027,4.117679628639894,4.546070736835167,4.616271386197366,4.2930499392824135,4.292451820141758,4.0787339712882265,3.9940199041887365,3.911591445287871,3.8699872452280863,3.7650088728539024,3.6731220871715307,3.5655800408212333,3.483524288562048,3.4224857738645813,3.35679113141427
36.0,967.0,-30.600469217534325,4.5869134655845505,4.467410431551847,4.467410431551847,4.467410431551847,4.786913145696632,4.786913145696632,4.827198130219942,5.114753484880487,5.354206551805576,5.6211684197810134,5.871392933585999,5.544394864999843,5.395008425643468,4.866108226507664,5.620972902813411,5.3144080390601465,4.912943477992162,4.7755730119558955,4.589882427959576,4.449035680840227,3.918888016024743,4.086332379102318,3.981153688867021,3.8826878147779764,3.7433589659157427,3.646525112580814,3.5646322805617556,3.2862402990682,3.345996103932487,3.2437203405700465,3.1612642421496253,3.0801713329004383,3.006529802526109,2.9380175662886714
37.0,2233.0,-23.331224237765596,3.9352048674265814,4.730085542191788,4.730085542191788,4.730085542191788,4.557193486454072,4.557193486454072,4.648510092866841,4.8221823220615985,4.667079076920522,5.880873094828463,5.687289125709363,5.0998822370559065,5.658850585752845,5.421584990846562,5.451172851557245,5.672286117864314,5.591659227717927,4.015979665840112,4.775708732889912,4.853659884982969,3.7297642350280507,3.8397143558497526,3.876993722530864,3.3482184934707537,3.4831808497137544,3.428515925055984,3.3285753529720123,3.36989885299079,3.0786669332606262,3.0193874519217228,2.9002536174723836,2.827900497116693,2.759406023039844,2.7745626518883686
38.0,2710.0,-21.64961288170624,4.860840897869223,4.794859299336507,4.794859299336507,4.794859299336507,4.725631366754756,4.725631366754756,4.635665279260457,4.798702253436399,5.266570936392321,5.392912350957771,5.584307253961603,5.307334180998135,5.219925433500682,5.475478040891503,5.795662389795066,5.9428757027387,5.270612770578187,5.340669894480707,5.181308943108729,5.168672346894938,4.685062893153761,4.040536321560482,3.9154464377695732,4.113604226896806,3.4984339468696186,3.575335754576539,3.368283058511309,3.1171408962056617,3.1212118240009525,3.073799440911313,2.96936045820869,2.8866346550875206,2.794676488223655,2.8238041754258587
39.0,2436.0,-22.5754530199776,5.333029909476089,5.374822389274813,5.374822389274813,5.374822389274813,5.312104766779908,5.312104766779908,5.454359095309015,5.405122479467895,5.556559566750917,5.081086537431477,5.121295503514074,4.682461126675452,5.582933123830878,5.338862358879664,5.227806674410518,5.339655173922931,5.427143017309277,5.408058659706074,4.681112772667782,4.51369339195004,4.488550301348521,4.272311545115337,3.8771361994621887,4.096563229749269,3.8778604860829855,3.8094131188482123,3.746095595112221,3.662349205792564,3.5067309384095773,3.417973206483449,3.3513524228824934,3.269717845862094,3.174861780257313,3.168576717344071
40.0,1378.0,-27.524014347762215,5.3479892519555,5.347536178557097,5.347536178557097,5.347536178557097,5.451306829789348,5.451306829789348,5.419465279575577,5.469313564448493,5.614975036167976,5.713116280939987,5.131440805106158,5.233225997550735,4.523537933990136,4.663142971588062,5.264877124927749,5.49083480750956,5.496132677317717,5.456687286540889,5.456602768382847,4.861463229048209,4.667875801591179,4.563554189666893,4.5422961604097525,4.33528634219234,4.088718627530658,3.9815507031502357,3.9206519835112688,3.8222147412261056,3.6784908507635445,3.6133089487188816,3.5245473826226963,3.4433609299639674,3.3664850185897115,3.349135927789658
41.0,1222.0,-28.56757458106365,4.994317152669637,4.978652211300575,4.978652211300575,4.978652211300575,5.038934386562872,5.038934386562872,5.179429075664644,5.3693299612135394,5.521684156906477,4.937747583538845,5.530408813752539,4.969779465290534,5.476399808762261,5.566474957601218,5.436703407173457,4.587011600068609,4.699832912452101,4.314612174824862,3.8757177999862567,3.808669216475362,3.6294765712017156,3.564435005799606,3.286688526332977,3.0075983941860986,3.257298199590411,3.135835339854595,2.980077658113602,2.7703883471997237,2.804846665983054,2.675375212026449,2.5800142244114377,2.5024881834937793,2.435800551543707,2.377579676162113
42.0,3021.0,-20.70598419372875,4.767178137023028,4.902988193545776,4.902988193545776,4.902988193545776,4.979914952806708,4.979914952806708,4.788273274673314,5.267152147692576,5.416997107235659,5.0525285553733585,5.459617772073631,5.309966353216016,5.87356692947329,4.98158940392753,6.120108168708828,5.639275206079354,5.4251261615349735,4.790470562757836,4.844477847871299,4.6808025855830815,4.572815769551956,4.407774904711551,4.290691086973317,4.297245395579316,4.1718801840174455,4.066105081033572,3.993451900652677,3.876832981080291,3.78175863578432,3.6749227041238197,3.5929241300437678,3.512602855137523,3.444305854653912,3.394824349529224
43.0,2804.0,-21.35343851330193,4.76182263324384,4.84866875975732,4.84866875975732,4.84866875975732,4.976039108060509,4.976039108060509,5.0816108967042535,5.062428203340342,5.4738851300449545,5.700837703088861,5.333671111503955,5.2808837372058255,5.342411995667428,5.8906740745405,5.952496009592648,5.86654589093581,5.113508794223654,5.31163534187594,4.882562868014887,4.648160322217494,4.627325399742623,4.31934973703712,4.2382950595936375,4.339727633276332,4.168211425677983,4.038948233684158,3.939999310535019,3.840743247379358,3.7446699575743483,3.661042391789248,3.570837187275894,3.4901706327882747,3.421179809113837,3.364906997053918
